N,strategy,n_depots,v_repair,cadence,expected_mttr,median_mttr,max_mttr,min_mttr,p_72h,t_wait
83,hybrid,1,150.0,10,1016.239046973803,1012.9222222222222,1108.351851851852,935.7629629629629,0.005768829268292683,925.9259259259259
83,hybrid,1,300.0,1,138.44915311653116,136.79074074074072,184.50555555555556,98.21111111111111,0.14934085365853658,92.59259259259258
83,hybrid,1,300.0,2,231.04174570912372,229.38333333333333,277.0981481481481,190.8037037037037,0.07467042682926829,185.18518518518516
83,hybrid,1,300.0,5,508.8195234869014,507.16111111111104,554.8759259259259,468.58148148148143,0.02986817073170732,462.96296296296293
83,hybrid,1,300.0,10,971.7824864498645,970.1240740740741,1017.8388888888888,931.5444444444444,0.01493408536585366,925.9259259259259
83,hybrid,1,600.0,1,116.22087285456188,115.39166666666665,139.24907407407406,96.10185185185185,0.2612072865853659,92.59259259259258
83,hybrid,1,600.0,2,208.81346544715447,207.98425925925926,231.84166666666667,188.69444444444443,0.13060364329268295,185.18518518518516
83,hybrid,1,600.0,5,486.59124322493216,485.762037037037,509.6194444444444,466.4722222222222,0.052241457317073164,462.96296296296293
83,hybrid,1,600.0,10,949.5542061878948,948.7249999999999,972.5824074074073,929.4351851851851,0.026120728658536582,925.9259259259259
83,hybrid,2,150.0,1,132.09369918699187,122.24259259259259,208.74814814814815,94.55555555555554,0.19576414634146344,92.59259259259258
83,hybrid,2,150.0,2,224.68629177958445,214.83518518518517,301.34074074074067,187.14814814814812,0.09788207317073172,185.18518518518516
83,hybrid,2,150.0,5,502.46406955736217,492.6129629629629,579.1185185185185,464.92592592592587,0.039152829268292694,462.96296296296293
83,hybrid,2,150.0,10,965.4270325203252,955.5759259259258,1042.0814814814814,927.8888888888888,0.019576414634146347,925.9259259259259
83,hybrid,2,300.0,1,113.04314588979224,108.11759259259259,151.37037037037035,94.27407407407406,0.27836701219512194,92.59259259259258
83,hybrid,2,300.0,2,205.63573848238482,200.71018518518517,243.96296296296296,186.86666666666665,0.13918350609756097,185.18518518518516
83,hybrid,2,300.0,5,483.4135162601624,478.4879629629629,521.7407407407406,464.6444444444444,0.05567340243902439,462.96296296296293
83,hybrid,2,300.0,10,946.3764792231253,941.4509259259258,984.7037037037036,927.6074074074073,0.027836701219512195,925.9259259259259
83,hybrid,2,600.0,1,103.5178692411924,101.05509259259259,122.68148148148148,94.13333333333333,0.32980350609756104,92.59259259259258
83,hybrid,2,600.0,2,196.110461833785,193.64768518518517,215.27407407407406,186.7259259259259,0.16490175304878052,185.18518518518516
83,hybrid,2,600.0,5,473.88823961156265,471.4254629629629,493.0518518518518,464.50370370370365,0.0659607012195122,462.96296296296293
83,hybrid,2,600.0,10,936.8512025745257,934.3884259259258,956.0148148148147,927.4666666666666,0.0329803506097561,925.9259259259259
83,hybrid,3,150.0,1,112.53757904245708,111.70925925925926,149.29074074074074,94.12592592592593,0.28109707317073174,92.59259259259258
83,hybrid,3,150.0,2,205.1301716350497,204.30185185185184,241.88333333333333,186.7185185185185,0.14054853658536587,185.18518518518516
83,hybrid,3,150.0,5,482.90794941282746,482.0796296296296,519.661111111111,464.49629629629624,0.05621941463414634,462.96296296296293
83,hybrid,3,150.0,10,945.8709123757903,945.0425925925925,982.624074074074,927.4592592592592,0.02810970731707317,925.9259259259259
83,hybrid,3,300.0,1,103.26508581752485,102.85092592592592,121.64166666666667,94.05925925925925,0.3311685365853659,92.59259259259258
83,hybrid,3,300.0,2,195.85767841011742,195.4435185185185,214.23425925925923,186.65185185185183,0.16558426829268294,185.18518518518516
83,hybrid,3,300.0,5,473.635456187895,473.22129629629626,492.012037037037,464.4296296296296,0.06623370731707318,462.96296296296293
83,hybrid,3,300.0,10,936.598419150858,936.1842592592592,954.9749999999999,927.3925925925926,0.03311685365853659,925.9259259259259
83,hybrid,3,600.0,1,98.62883920505871,98.42175925925926,107.81712962962962,94.02592592592592,0.3562042682926829,92.59259259259258
83,hybrid,3,600.0,2,191.2214317976513,191.01435185185184,200.4097222222222,186.6185185185185,0.17810213414634146,185.18518518518516
83,hybrid,3,600.0,5,468.99920957542895,468.7921296296296,478.18749999999994,464.39629629629627,0.07124085365853658,462.96296296296293
83,hybrid,3,600.0,10,931.9621725383919,931.7550925925925,941.1504629629629,927.3592592592591,0.03562042682926829,925.9259259259259
83,hybrid,5,150.0,1,104.43740590183678,103.88271604938271,129.47160493827158,94.10864197530864,0.32483800813008135,92.59259259259258
83,hybrid,5,150.0,2,197.02999849442938,196.4753086419753,222.06419753086416,186.70123456790122,0.16241900406504067,185.18518518518516
83,hybrid,5,150.0,5,474.8077762722071,474.253086419753,499.8419753086419,464.479012345679,0.06496760162601627,462.96296296296293
83,hybrid,5,150.0,10,937.7707392351699,937.2160493827159,962.8049382716048,927.4419753086419,0.03248380081300813,925.9259259259259
83,hybrid,5,300.0,1,99.21499924721469,98.93765432098765,111.73209876543208,94.05061728395061,0.3530390040650407,92.59259259259258
83,hybrid,5,300.0,2,191.80759183980723,191.53024691358024,204.32469135802467,186.6432098765432,0.17651950203252034,185.18518518518516
83,hybrid,5,300.0,5,469.58536961758506,469.30802469135796,482.1024691358024,464.4209876543209,0.07060780081300815,462.96296296296293
83,hybrid,5,300.0,10,932.548332580548,932.270987654321,945.0654320987653,927.3839506172839,0.03530390040650407,925.9259259259259
83,hybrid,5,600.0,1,96.60379591990363,96.46512345679011,102.86234567901234,94.02160493827161,0.3671395020325203,92.59259259259258
83,hybrid,5,600.0,2,189.1963885124962,189.0577160493827,195.4549382716049,186.61419753086417,0.18356975101626016,185.18518518518516
83,hybrid,5,600.0,5,466.974166290274,466.83549382716046,473.23271604938265,464.3919753086419,0.07342790040650407,462.96296296296293
83,hybrid,5,600.0,10,929.9371292532371,929.7984567901233,936.1956790123456,927.3549382716049,0.036713950203252035,925.9259259259259
83,hybrid,7,150.0,1,101.30262722071664,100.94537037037037,119.56203703703703,94.12592592592593,0.34176581300813014,92.59259259259258
83,hybrid,7,150.0,2,193.8952198133092,193.53796296296295,212.15462962962962,186.7185185185185,0.17088290650406507,185.18518518518516
83,hybrid,7,150.0,5,471.672997591087,471.3157407407407,489.93240740740737,464.49629629629624,0.06835316260162601,462.96296296296293
83,hybrid,7,150.0,10,934.6359605540501,934.2787037037036,952.8953703703703,927.4592592592592,0.034176581300813004,925.9259259259259
83,hybrid,7,300.0,1,97.64760990665462,97.46898148148148,106.77731481481482,94.05925925925925,0.361502906504065,92.59259259259258
83,hybrid,7,300.0,2,190.24020249924718,190.06157407407403,199.3699074074074,186.65185185185183,0.1807514532520325,185.18518518518516
83,hybrid,7,300.0,5,468.0179802770249,467.8393518518518,477.14768518518514,464.4296296296296,0.07230058130081302,462.96296296296293
83,hybrid,7,300.0,10,930.9809432399878,930.8023148148147,940.110648148148,927.3925925925926,0.03615029065040651,925.9259259259259
83,hybrid,7,600.0,1,95.82010124962359,95.73078703703703,100.3849537037037,94.02592592592592,0.3713714532520326,92.59259259259258
83,hybrid,7,600.0,2,188.41269384221619,188.3233796296296,192.97754629629628,186.6185185185185,0.1856857266260163,185.18518518518516
83,hybrid,7,600.0,5,466.19047161999384,466.10115740740736,470.755324074074,464.39629629629627,0.0742742906504065,462.96296296296293
83,hybrid,7,600.0,10,929.1534345829568,929.0641203703703,933.7182870370369,927.3592592592591,0.03713714532520325,925.9259259259259
83,hybrid,10,150.0,1,99.31801716350495,98.79148148148147,113.6162962962963,94.00999999999999,0.35248270731707326,92.59259259259258
83,hybrid,10,150.0,2,191.91060975609753,191.38407407407408,206.20888888888888,186.60259259259257,0.17624135365853663,185.18518518518516
83,hybrid,10,150.0,5,469.6883875338752,469.1618518518518,483.9866666666666,464.3803703703703,0.07049654146341464,462.96296296296293
83,hybrid,10,150.0,10,932.6513504968382,932.1248148148147,946.9496296296295,927.3433333333332,0.03524827073170732,925.9259259259259
83,hybrid,10,300.0,1,96.65530487804878,96.39203703703703,103.80444444444444,94.00129629629629,0.3668613536585366,92.59259259259258
83,hybrid,10,300.0,2,189.24789747064136,188.9846296296296,196.39703703703702,186.59388888888887,0.1834306768292683,185.18518518518516
83,hybrid,10,300.0,5,467.0256752484191,466.76240740740735,474.17481481481474,464.3716666666666,0.07337227073170731,462.96296296296293
83,hybrid,10,300.0,10,929.9886382113821,929.7253703703702,937.1377777777777,927.3346296296296,0.036686135365853655,925.9259259259259
83,hybrid,10,600.0,1,95.32394873532068,95.19231481481481,98.89851851851851,93.99694444444444,0.37405067682926835,92.59259259259258
83,hybrid,10,600.0,2,187.91654132791322,187.7849074074074,191.49111111111108,186.58953703703702,0.18702533841463417,185.18518518518516
83,hybrid,10,600.0,5,465.694319105691,465.56268518518516,469.26888888888885,464.3673148148148,0.07481013536585365,462.96296296296293
83,hybrid,10,600.0,10,928.6572820686541,928.5256481481481,932.2318518518517,927.3302777777777,0.037405067682926826,925.9259259259259
83,hybrid,15,150.0,1,97.31626822815846,97.06841931216931,104.69768518518518,94.11931216931217,0.36329215156794425,92.59259259259258
83,hybrid,15,150.0,2,189.90886082075107,189.6610119047619,197.29027777777776,186.71190476190475,0.18164607578397213,185.18518518518516
83,hybrid,15,150.0,5,467.6866385985287,467.43878968253966,475.0680555555555,464.4896825396825,0.07265843031358885,462.96296296296293
83,hybrid,15,150.0,10,930.6496015614916,930.4017526455026,938.0310185185184,927.4526455026454,0.03632921515679442,925.9259259259259
83,hybrid,15,300.0,1,95.65443041037553,95.53050595238093,99.34513888888888,94.05595238095238,0.37226607578397214,92.59259259259258
83,hybrid,15,300.0,2,188.2470230029681,188.12309854497352,191.93773148148145,186.64854497354497,0.18613303789198607,185.18518518518516
83,hybrid,15,300.0,5,466.02480078074575,465.9008763227513,469.7155092592592,464.4263227513227,0.07445321515679443,462.96296296296293
